July 9, 2018
3:16 PM
Hot Liquid Setpoint (°C):
0
Cold Liquid Setpoint (°C):
0
Hot Liquid Flowrate (LPM): 
0.0
Cold Liquid Flowrate (LPM):
0.0
Mean Pressure Setpoint (kPa):
0
Load Torque Setpoint (Nm):
0.0
Teknic Motor Setpoint (RPM):
0
Units are (°C).


TC_time        	TC_0	TC_1	TC_2	TC_3	TC_4	TC_5	TC_6	TC_7	TC_8	TC_9	TC_10	TC_11	TC_12	TC_13	TC_14	TC_15
8195.922635	-26.985	-21.082	-17.629	-10.161	-4.911	1.245	7.847	17.087	24.692	32.607	39.199	49.968	58.218	66.379	74.500	82.312
8195.923634	15.730	25.467	32.504	42.921	50.841	59.249	67.627	78.082	86.531	94.829	101.408	111.573	118.875	125.661	131.989	137.609
8195.924635	73.911	84.351	91.776	102.033	109.466	116.956	124.011	132.698	139.046	144.875	148.657	155.638	159.480	162.520	164.839	166.213
8195.925630	133.257	141.286	145.965	153.045	156.986	160.643	163.555	167.802	169.475	170.411	169.119	170.867	169.373	167.004	163.880	159.818
8195.926626	165.845	169.179	168.979	171.003	169.766	168.150	165.735	164.640	160.993	156.671	150.216	146.949	140.604	133.589	126.055	117.847
8195.927627	161.318	159.447	154.109	151.110	144.987	138.664	131.752	126.418	118.791	110.786	100.948	94.701	85.702	76.409	66.991	57.300
8195.928626	122.777	117.027	108.079	101.835	92.776	83.885	74.784	67.712	58.711	49.753	39.336	33.098	24.459	15.971	7.812	-0.174
8195.929618	61.897	54.888	45.029	38.433	29.382	20.976	12.823	7.275	0.178	-6.401	-14.140	-16.996	-21.970	-26.374	-30.053	-33.206
8195.930623	4.460	-0.564	-8.154	-11.910	-17.847	-22.689	-26.879	-27.979	-30.393	-31.991	-34.462	-31.739	-31.049	-29.693	-27.566	-24.925
8195.931613	-31.377	-31.503	-34.012	-32.270	-32.577	-31.629	-29.934	-25.120	-21.653	-17.453	-14.228	-6.124	-0.294	5.910	12.552	19.348
8195.932623	-29.817	-24.565	-21.743	-14.852	-10.131	-4.403	1.746	10.618	17.896	25.540	31.908	42.533	50.680	58.793	66.921	74.793
8195.933615	7.055	16.379	23.051	33.204	40.914	49.189	57.510	67.993	76.529	84.985	91.785	102.253	109.913	117.119	123.928	130.084
8195.934602	66.329	76.843	84.383	94.817	102.469	110.227	117.597	126.648	133.398	139.670	143.930	151.426	155.812	159.421	162.331	164.317
8195.935611	127.394	135.849	140.988	148.567	153.036	157.249	160.742	165.592	167.882	169.447	168.792	171.179	170.321	168.582	166.077	162.617
8195.936600	163.460	167.520	168.056	170.824	170.332	169.458	167.774	167.395	164.445	160.794	154.982	152.321	146.546	140.058	133.008	125.235
8195.937597	164.571	163.491	158.917	156.646	151.212	145.534	139.219	134.426	127.286	119.710	110.244	104.291	95.528	86.404	77.087	67.426
8195.938592	131.824	126.614	118.148	112.305	103.584	94.955	86.038	79.059	70.082	61.066	50.521	44.039	35.092	26.214	17.581	9.040
8195.939592	74.541	67.519	57.579	50.781	41.460	32.686	24.072	17.948	10.204	2.884	-5.572	-9.349	-15.307	-20.761	-25.540	-29.840
8195.940592	15.172	9.476	1.175	-3.364	-10.177	-16.005	-21.245	-23.461	-27.022	-29.804	-33.482	-31.983	-32.512	-32.361	-31.411	-29.910
8195.941591	-26.457	-27.863	-31.674	-31.271	-32.921	-33.315	-32.944	-29.408	-27.184	-24.176	-22.092	-15.010	-10.078	-4.696	1.156	7.275
8195.942592	-32.810	-28.523	-26.642	-20.629	-16.745	-11.768	-6.244	2.018	8.753	15.931	21.899	32.237	40.154	48.116	56.173	64.050
8195.943593	-0.541	8.311	14.564	24.391	31.825	39.898	48.086	58.520	67.062	75.593	82.526	93.211	101.138	108.673	115.870	122.470
8195.944578	54.942	65.481	73.106	83.724	91.621	99.703	107.470	116.995	124.280	131.151	136.066	144.281	149.432	153.852	157.614	160.484
8195.945576	114.702	123.902	129.859	138.343	143.782	149.033	153.623	159.623	163.104	165.895	166.492	170.147	170.567	170.102	168.860	166.645
8195.946572	159.086	164.101	165.618	169.383	169.900	170.036	169.360	169.975	168.002	165.302	160.410	158.625	153.684	147.980	141.657	134.553
8195.947574	166.881	166.621	162.844	161.339	156.640	151.659	145.996	141.803	135.215	128.136	119.112	113.527	105.078	96.202	87.065	77.517
8195.948571	140.934	136.420	128.589	123.298	115.061	106.836	98.242	91.487	82.659	73.703	63.140	56.514	47.354	38.171	29.140	20.110
8195.949584	94.360	87.590	77.790	70.950	61.473	52.390	43.320	36.555	28.051	19.824	10.331	5.352	-1.850	-8.725	-15.090	-21.074
8195.950564	33.231	26.764	17.597	11.982	4.064	-2.971	-9.606	-13.388	-18.589	-23.092	-28.545	-28.906	-31.310	-33.050	-33.989	-34.353
8195.951567	-17.461	-20.377	-25.740	-26.977	-30.291	-32.384	-33.725	-31.885	-31.334	-29.954	-29.455	-23.851	-20.338	-16.260	-11.539	-6.458
8195.952556	-34.842	-31.863	-31.268	-26.470	-23.766	-19.901	-15.401	-7.965	-2.046	4.371	9.677	19.501	26.976	34.598	42.417	50.159
8195.953558	-8.896	-0.668	4.975	14.313	21.315	29.045	36.974	47.250	55.702	64.226	71.223	82.076	90.234	98.076	105.653	112.705
8195.954553	44.282	54.748	62.357	73.055	81.091	89.388	97.442	107.332	115.041	122.400	127.862	136.690	142.502	147.633	152.150	155.815
8195.955557	106.789	116.353	122.719	131.669	137.615	143.418	148.600	155.229	159.370	162.848	164.153	168.535	169.691	169.971	169.474	168.000
8195.956545	152.795	158.815	161.371	166.210	167.820	169.067	169.507	171.239	170.372	168.761	164.934	164.179	160.230	155.471	150.040	143.768
8195.957552	168.572	169.679	167.249	167.056	163.631	159.871	155.372	152.271	146.705	140.565	132.401	127.567	119.781	111.468	102.790	93.595
8195.958537	147.800	143.951	136.737	131.997	124.258	116.466	108.239	101.772	93.168	84.363	73.887	67.245	58.008	48.671	39.407	30.068
8195.959552	96.171	89.440	79.671	72.844	63.370	54.276	45.180	38.372	29.815	21.520	11.948	6.870	-0.451	-7.424	-13.921	-20.051
8195.960534	36.880	30.301	21.003	15.219	7.114	-0.153	-6.989	-11.040	-16.534	-21.349	-27.128	-27.835	-30.593	-32.695	-34.001	-34.732
8195.961537	-14.370	-17.686	-23.467	-25.149	-28.922	-31.488	-33.314	-31.964	-31.900	-31.002	-30.977	-25.822	-22.745	-19.081	-14.747	-10.016
8195.962532	-35.008	-32.332	-32.037	-27.527	-25.104	-21.506	-17.259	-10.049	-4.322	1.905	7.039	16.722	24.075	31.596	39.339	47.027
8195.963549	-12.328	-4.378	0.956	10.041	16.818	24.360	32.138	42.309	50.687	59.173	66.165	77.060	85.288	93.234	100.950	108.173
8195.964526	38.718	49.106	56.667	67.370	75.442	83.816	91.987	102.036	109.936	117.523	123.244	132.368	138.503	143.986	148.881	152.948
8195.965532	100.945	110.736	117.362	126.614	132.894	139.064	144.644	151.701	156.294	160.246	162.043	166.934	168.610	169.418	169.453	168.510
8195.966516	147.420	154.115	157.378	162.954	165.324	167.348	168.579	171.108	171.039	170.222	167.178	167.188	163.983	159.942	155.197	149.575
8195.967520	168.508	170.201	168.353	168.733	165.869	162.654	158.680	156.079	150.987	145.291	137.538	133.075	125.625	117.607	109.182	100.197
8195.968516	153.128	149.915	143.297	139.104	131.865	124.520	116.684	110.542	102.208	93.612	83.287	76.711	67.485	58.092	48.704	39.172
8195.969520	107.365	100.953	91.436	84.762	75.372	66.274	57.089	50.085	41.259	32.607	22.604	16.968	9.023	1.356	-5.847	-12.834
8195.970522	52.421	45.510	35.798	29.443	20.684	12.642	4.922	-0.107	-6.633	-12.646	-19.703	-21.790	-25.966	-29.535	-32.345	-34.603
8195.971509	-5.278	-9.550	-16.353	-19.149	-24.072	-27.840	-30.907	-30.832	-32.049	-32.431	-33.678	-29.746	-27.864	-25.348	-22.104	-18.396
8195.972503	-33.996	-32.973	-34.325	-31.421	-30.575	-28.497	-25.704	-19.848	-15.376	-10.232	-6.129	2.654	9.197	16.032	23.215	30.466
8195.973508	-22.325	-15.598	-11.356	-3.212	2.627	9.378	16.489	26.148	34.114	42.314	49.128	60.015	68.328	76.479	84.517	92.176
8195.974508	22.561	32.553	39.806	50.365	58.386	66.837	75.204	85.584	93.914	102.041	108.403	118.292	125.278	131.703	137.629	142.805
8195.975504	86.406	96.624	103.757	113.625	120.600	127.553	133.997	141.998	147.599	152.621	155.542	161.608	164.495	166.544	167.841	168.173
8195.976492	139.197	146.728	150.874	157.384	160.725	163.754	166.016	169.595	170.588	170.835	168.851	169.908	167.731	164.691	160.912	156.217
8195.977489	166.993	169.855	169.177	170.721	169.007	166.920	164.042	162.497	158.415	153.677	146.826	143.190	136.501	129.170	121.352	112.891
8195.978489	160.361	158.297	152.774	149.600	143.313	136.837	129.785	124.326	116.588	108.487	98.567	92.259	83.213	73.890	64.460	54.775
8195.979488	120.668	114.810	105.767	99.447	90.326	81.391	72.262	65.183	56.192	47.261	36.887	30.719	22.163	13.776	5.737	-2.097
8195.980480	59.365	52.375	42.547	36.008	27.028	18.712	10.667	5.250	-1.687	-8.134	-15.700	-18.356	-23.122	-27.307	-30.757	-33.674
8195.981483	-0.057	-4.731	-12.004	-15.342	-20.835	-25.203	-28.896	-29.474	-31.354	-32.407	-34.327	-31.057	-29.826	-27.941	-25.302	-22.171
8195.982489	-31.377	-31.503	-34.012	-32.270	-32.577	-31.629	-29.934	-25.120	-21.653	-17.453	-14.228	-6.124	-0.294	5.910	12.552	19.348
8195.983484	-29.603	-24.296	-21.421	-14.479	-9.712	-3.945	2.241	11.145	18.453	26.120	32.510	43.148	51.306	59.424	67.554	75.422
8195.984471	7.581	16.933	23.631	33.802	41.528	49.814	58.141	68.625	77.158	85.607	92.395	102.846	110.486	117.668	124.449	130.574
8195.985472	66.962	77.472	85.003	95.425	103.060	110.797	118.143	127.165	133.883	140.119	144.340	151.794	156.136	159.698	162.560	164.495
8195.986465	123.819	132.506	137.898	145.754	150.518	155.044	158.867	164.061	166.705	168.633	168.347	171.105	170.621	169.252	167.112	164.011
8195.987467	161.318	165.886	166.942	170.237	170.277	169.935	168.780	168.921	166.481	163.326	157.992	155.785	150.441	144.357	137.679	130.248
8195.989483	142.625	138.262	130.570	125.402	117.276	109.145	100.630	93.935	85.151	76.223	65.672	59.034	49.847	40.618	31.524	22.412
8195.990466	96.171	89.440	79.671	72.844	63.370	54.276	45.180	38.372	29.815	21.520	11.948	6.870	-0.451	-7.424	-13.921	-20.051
8195.991466	37.491	30.895	21.577	15.766	7.631	0.327	-6.543	-10.637	-16.178	-21.045	-26.877	-27.642	-30.458	-32.620	-33.987	-34.780
8195.992452	-12.743	-16.253	-22.237	-24.139	-28.137	-30.937	-33.003	-31.897	-32.078	-31.422	-31.637	-26.710	-23.855	-20.404	-16.270	-11.724
8195.993452	-35.008	-32.944	-33.255	-29.331	-27.480	-24.431	-20.706	-13.977	-8.680	-2.808	1.938	11.318	18.399	25.695	33.259	40.814
8195.994442	-15.555	-7.934	-2.878	5.916	12.444	19.777	27.383	37.429	45.710	54.136	61.101	72.019	80.297	88.328	96.162	103.537
8195.995450	37.491	47.859	55.405	66.105	74.182	82.570	90.763	100.845	108.784	116.418	122.193	131.381	137.586	143.144	148.121	152.274
8195.996438	99.759	109.592	116.267	125.576	131.920	138.160	143.818	150.958	155.639	159.684	161.578	166.569	168.349	169.261	169.403	168.567
8195.997437	148.922	155.441	158.519	163.901	166.070	167.889	168.910	171.227	170.945	169.916	166.661	166.465	163.060	158.824	153.892	148.093
8195.998443	168.585	170.065	168.004	168.175	165.106	161.691	157.524	154.739	149.472	143.612	135.706	131.105	123.529	115.400	106.879	97.813
8195.999438	156.572	153.852	147.702	143.941	137.103	130.122	122.611	116.749	108.656	100.255	90.085	83.602	74.431	65.044	55.612	45.987
8196.000435	117.986	111.999	102.844	96.435	87.243	78.259	69.103	62.024	53.051	44.163	33.850	27.777	19.333	11.080	3.197	-4.458
8196.001432	58.732	51.748	41.929	35.405	26.443	18.150	10.133	4.750	-2.148	-8.560	-16.082	-18.687	-23.400	-27.530	-30.923	-33.781
8196.002422	0.434	-4.277	-11.588	-14.975	-20.518	-24.940	-28.688	-29.325	-31.264	-32.378	-34.360	-31.150	-29.979	-28.152	-25.570	-22.492
8196.003433	-32.521	-32.228	-34.313	-32.142	-32.022	-30.653	-28.548	-23.342	-19.496	-14.938	-11.374	-2.996	3.094	9.547	16.401	23.379
8196.004428	-25.913	-19.799	-16.143	-8.493	-3.086	3.219	9.956	19.309	27.012	35.006	41.662	52.469	60.743	68.909	77.017	84.798
8196.005419	18.545	28.395	35.528	46.009	53.977	62.409	70.788	81.218	89.622	97.855	104.349	114.403	121.578	128.219	134.384	139.822
8196.006414	81.438	91.759	99.024	109.062	116.234	123.414	130.115	138.402	144.313	149.668	152.942	159.382	162.658	165.109	166.819	167.571
8196.007415	136.511	144.276	148.673	155.450	159.071	162.392	164.957	168.846	170.154	170.719	169.055	170.431	168.568	165.836	162.357	157.951
8196.008409	166.262	169.439	169.079	170.944	169.547	167.774	165.204	163.958	160.165	155.702	149.114	145.722	139.261	132.138	124.507	116.212
8196.009413	162.434	160.807	155.703	152.927	147.015	140.887	134.155	128.984	121.502	113.624	103.894	97.731	88.797	79.548	70.153	60.463
8196.010404	124.851	119.214	110.366	104.203	95.210	86.369	77.300	70.239	61.234	52.255	41.800	35.498	26.781	18.197	9.923	1.803
8196.011403	65.696	58.669	48.772	42.101	32.955	24.424	16.119	10.384	3.080	-3.721	-11.699	-14.846	-20.127	-24.854	-28.871	-32.374
8196.012404	6.531	1.358	-6.367	-10.297	-16.424	-21.471	-25.877	-27.206	-29.854	-31.692	-34.407	-31.929	-31.481	-30.363	-28.468	-26.049
8196.013398	-30.232	-30.714	-33.583	-32.209	-32.882	-32.299	-30.960	-26.488	-23.352	-19.468	-16.543	-8.699	-3.080	2.887	9.333	15.960
8196.014389	-29.817	-24.565	-21.743	-14.852	-10.131	-4.403	1.746	10.618	17.896	25.540	31.908	42.533	50.680	58.793	66.921	74.793
8196.015392	8.109	17.490	24.212	34.402	42.143	50.440	58.773	69.256	77.786	86.227	93.003	103.438	111.057	118.215	124.968	131.060
8196.016395	62.530	73.064	80.644	91.151	98.895	106.772	114.285	123.504	130.441	136.922	141.408	149.151	153.799	157.685	160.885	163.169
8196.017388	121.199	130.044	135.610	143.657	148.626	153.372	157.425	162.860	165.755	167.939	167.915	170.938	170.720	169.617	167.740	164.897
8196.018378	160.846	165.515	166.673	170.074	170.220	169.984	168.935	169.182	166.845	163.790	158.554	156.439	151.183	145.182	138.582	131.222
8196.019380	166.127	165.557	161.477	159.681	154.702	149.453	143.540	139.115	132.313	125.039	115.842	110.110	101.535	92.557	83.343	73.743
8196.020374	135.594	130.651	122.427	116.791	108.251	99.769	90.967	84.063	75.130	66.122	55.555	48.998	39.950	30.934	22.126	13.373
8196.021377	78.311	71.311	61.372	54.541	45.164	36.306	27.580	21.309	13.397	5.881	-2.785	-6.801	-13.028	-18.779	-23.875	-28.505
8196.022369	17.978	12.136	3.674	-1.064	-8.055	-14.109	-19.597	-22.081	-25.920	-28.989	-32.963	-31.769	-32.604	-32.758	-32.109	-30.902
8196.023369	-25.354	-26.985	-31.026	-30.863	-32.755	-33.394	-33.267	-29.969	-27.980	-25.197	-23.331	-16.451	-11.709	-6.493	-0.779	5.191
8196.024365	-32.948	-28.719	-26.895	-20.935	-17.103	-12.173	-6.692	1.535	8.235	15.382	21.324	31.642	39.543	47.493	55.542	63.417
8196.025362	-1.504	7.273	13.464	23.242	30.634	38.674	46.839	57.260	65.798	74.333	81.279	91.987	99.945	107.519	114.762	121.417
8196.026356	56.836	67.379	74.996	85.591	93.454	101.489	109.196	118.649	125.850	132.627	137.438	145.538	150.565	154.854	158.478	161.204
8196.027358	117.986	127.013	132.779	141.049	146.257	151.259	155.584	161.304	164.494	166.984	167.271	170.611	170.712	169.928	168.368	165.838
8196.028357	159.348	164.314	165.779	169.493	169.957	170.040	169.311	169.873	167.848	165.097	160.155	158.322	153.336	147.589	141.226	134.085
8196.029357	167.500	167.552	164.081	162.872	158.460	153.750	148.345	144.392	138.028	131.151	122.310	116.883	108.570	99.806	90.757	81.272
8196.030350	141.361	136.884	129.088	123.827	115.618	107.416	98.841	92.101	83.283	74.333	63.773	57.144	47.977	38.781	29.734	20.683
8196.031359	86.406	79.494	69.598	62.734	53.279	44.280	35.354	28.807	20.571	12.671	3.555	-0.951	-7.682	-14.039	-19.792	-25.117
8196.032347	33.836	27.350	18.160	12.516	4.566	-2.506	-9.177	-13.005	-18.256	-22.811	-28.319	-28.738	-31.201	-33.002	-34.002	-34.427
8196.033353	-15.943	-19.061	-24.635	-26.095	-29.640	-31.971	-33.555	-31.960	-31.652	-30.512	-30.250	-24.868	-21.572	-17.699	-13.169	-8.260
8196.034336	-34.984	-32.247	-31.892	-27.324	-24.844	-21.192	-16.895	-9.639	-3.871	2.393	7.562	17.274	24.652	32.194	39.953	47.653
8196.035336	-11.489	-3.463	1.946	11.096	17.931	25.522	33.340	43.539	51.938	60.435	67.430	78.317	86.529	94.451	102.134	109.316
8196.036331	41.183	51.609	59.194	69.898	77.957	86.300	94.422	104.404	112.222	119.710	125.319	134.314	140.308	145.636	150.365	154.255
8196.037336	100.353	110.165	116.816	126.096	132.408	138.614	144.232	151.331	155.968	159.967	161.812	166.753	168.482	169.341	169.430	168.541
8196.038333	148.922	155.441	158.519	163.901	166.070	167.889	168.910	171.227	170.945	169.916	166.661	166.465	163.060	158.824	153.892	148.093
8196.039325	168.585	170.065	168.004	168.175	165.106	161.691	157.524	154.739	149.472	143.612	135.706	131.105	123.529	115.400	106.879	97.813
8196.040331	151.777	148.390	141.609	137.265	129.887	122.417	114.470	108.236	99.823	91.164	80.793	74.192	64.956	55.570	46.208	36.720
8196.041324	106.211	99.760	90.212	83.516	74.112	65.009	55.828	48.839	40.036	31.415	21.451	15.868	7.983	0.384	-6.747	-13.652
8196.042315	46.776	39.960	30.373	24.199	15.651	7.864	0.440	-4.229	-10.432	-16.037	-22.650	-24.254	-27.931	-30.981	-33.256	-34.968
8196.043320	-8.008	-12.026	-18.549	-21.036	-25.639	-29.071	-31.789	-31.352	-32.204	-32.219	-33.100	-28.813	-26.583	-23.731	-20.166	-16.153
8196.044309	-34.566	-33.115	-34.038	-30.711	-29.447	-26.964	-23.781	-17.558	-12.736	-7.273	-2.889	6.136	12.912	19.949	27.300	34.689
8196.045310	-19.982	-12.913	-8.350	0.026	6.144	13.123	20.431	30.246	38.342	46.640	53.524	64.436	72.749	80.870	88.846	96.414
8196.046304	27.840	37.991	45.374	56.007	64.072	72.524	80.851	91.146	99.357	107.328	113.500	123.155	129.879	136.009	141.610	146.433
8196.047305	88.256	98.430	105.509	115.309	122.205	129.068	135.412	143.302	148.783	153.677	156.462	162.386	165.125	167.021	168.163	168.336
8196.048300	140.934	148.304	152.279	158.607	161.758	164.590	166.649	170.019	170.800	170.835	168.638	169.484	167.099	163.855	159.879	154.993
8196.049310	165.699	169.085	168.938	171.015	169.831	168.268	165.905	164.860	161.263	156.987	150.577	147.352	141.047	134.068	126.567	118.388
8196.050299	161.548	159.726	154.434	151.479	145.398	139.114	132.237	126.936	119.337	111.357	101.540	95.309	86.323	77.038	67.624	57.932
8196.051300	122.253	116.476	107.504	101.240	92.165	83.263	74.154	67.079	58.080	49.129	38.722	32.501	23.883	15.419	7.290	-0.657
8196.052288	63.163	56.147	46.273	39.651	30.567	22.119	13.913	8.302	1.135	-5.518	-13.340	-16.293	-21.370	-25.883	-29.675	-32.946
8196.053291	4.460	-0.564	-8.154	-11.910	-17.847	-22.689	-26.879	-27.979	-30.393	-31.991	-34.462	-31.739	-31.049	-29.693	-27.566	-24.925
8196.054286	-31.553	-31.620	-34.068	-32.265	-32.511	-31.503	-29.749	-24.878	-21.356	-17.105	-13.830	-5.685	0.179	6.423	13.095	19.919
8196.055281	-27.243	-21.393	-17.992	-10.570	-5.362	0.758	7.325	16.537	24.116	32.010	38.586	49.345	57.588	65.747	73.870	81.688
8196.056279	12.962	22.580	29.511	39.855	47.719	56.094	64.464	74.936	83.421	91.778	98.434	108.702	116.123	123.048	129.534	135.328
8196.057283	75.170	85.594	92.995	103.219	110.611	118.052	125.050	133.674	139.951	145.703	149.402	156.295	160.044	162.987	165.206	166.477
8196.058272	129.879	138.161	143.112	150.487	154.739	158.723	161.976	166.577	168.611	169.916	168.996	171.116	169.993	167.990	165.226	161.513
8196.059276	163.262	167.373	167.962	170.783	170.344	169.523	167.892	167.564	164.665	161.063	155.298	152.681	146.949	140.501	133.486	125.747
8196.060273	163.845	162.565	157.796	155.339	149.729	143.884	137.415	132.480	125.213	117.523	107.957	101.923	93.094	83.920	74.570	64.894
8196.061275	129.879	124.542	115.962	110.021	101.217	92.521	83.555	76.546	67.554	58.542	48.016	41.578	32.691	23.889	15.353	6.925
8196.062268	73.280	66.254	56.316	49.533	40.232	31.489	22.915	16.842	9.158	1.905	-6.481	-10.174	-16.039	-21.391	-26.064	-30.252
8196.063263	14.063	8.427	0.194	-4.269	-11.005	-16.739	-21.877	-23.985	-27.435	-30.100	-33.659	-32.038	-32.445	-32.171	-31.102	-29.484
8196.064266	-28.474	-29.423	-32.767	-31.880	-33.043	-32.947	-32.090	-28.082	-25.397	-21.945	-19.434	-11.961	-6.668	-0.989	5.167	11.551
8196.065731	-22.002	-15.225	-10.936	-2.756	3.122	9.907	17.047	26.729	34.714	42.929	49.755	60.646	68.960	77.107	85.138	92.785
8196.066254	-1.983	6.758	12.917	22.670	30.040	38.064	46.216	56.631	65.166	73.703	80.654	91.374	99.346	106.939	114.206	120.887
8196.067251	54.942	65.481	73.106	83.724	91.621	99.703	107.470	116.995	124.280	131.151	136.066	144.281	149.432	153.852	157.614	160.484
8196.068246	114.149	123.376	129.364	137.882	143.360	148.651	153.285	159.330	162.860	165.701	166.349	170.057	170.529	170.118	168.929	166.766
8196.069252	156.572	162.025	163.994	168.224	169.213	169.827	169.630	170.723	169.221	166.984	162.543	161.192	156.668	151.360	145.409	138.650
8196.070241	168.049	168.468	165.358	164.501	160.428	156.044	150.948	147.285	141.190	134.560	125.946	120.714	112.573	103.954	95.021	85.624
8196.071245	143.041	138.716	131.059	125.923	117.825	109.719	101.224	94.544	85.773	76.851	66.305	59.665	50.472	41.233	32.124	22.992
8196.072238	90.098	83.244	73.386	66.527	57.054	48.010	39.010	32.355	23.989	15.931	6.633	1.897	-5.044	-11.654	-17.697	-23.330
8196.073237	25.478	19.295	10.453	5.243	-2.211	-8.790	-14.891	-18.045	-22.583	-26.384	-31.110	-30.702	-32.328	-33.276	-33.419	-32.990
8196.074229	-21.343	-23.685	-28.455	-29.059	-31.730	-33.161	-33.830	-31.319	-30.102	-28.070	-26.933	-20.731	-16.638	-12.015	-6.797	-1.299
8196.075238	-34.181	-30.600	-29.412	-24.052	-20.800	-16.415	-11.429	-3.579	2.698	9.489	15.116	25.193	32.890	40.687	48.634	56.458
8196.076223	-6.655	1.738	7.566	17.050	24.184	32.020	40.032	50.362	58.851	67.387	74.377	85.193	93.297	101.064	108.545	115.480
8196.077231	46.776	57.268	64.888	75.576	83.587	91.842	99.836	109.648	117.265	124.516	129.856	138.546	144.208	149.176	153.521	157.003
8196.078245	108.513	118.003	124.286	133.140	138.981	144.669	149.728	156.225	160.227	163.560	164.715	168.942	169.942	170.062	169.406	167.772
8196.079221	152.459	158.525	161.129	166.018	167.680	168.978	169.472	171.257	170.443	168.885	165.110	164.405	160.504	155.792	150.406	144.176
8196.080213	168.585	169.746	167.368	167.227	163.852	160.141	155.689	152.633	147.109	141.009	132.881	128.079	120.323	112.035	103.378	94.201
8196.081215	149.655	146.013	138.992	134.429	126.850	119.201	111.097	104.731	96.210	87.466	77.033	70.405	61.164	51.799	42.486	33.073
8196.082217	107.940	101.547	92.047	85.384	76.001	66.907	57.720	50.709	41.873	33.205	23.182	17.520	9.546	1.845	-5.393	-12.421
8196.083217	47.401	40.573	30.971	24.775	16.203	8.386	0.927	-3.779	-10.022	-15.674	-22.338	-23.996	-27.729	-30.837	-33.172	-34.945
8196.084203	-8.008	-12.026	-18.549	-21.036	-25.639	-29.071	-31.789	-31.352	-32.204	-32.219	-33.100	-28.813	-26.583	-23.731	-20.166	-16.153
8196.085208	-34.796	-33.099	-33.777	-30.210	-28.710	-25.999	-22.596	-16.168	-11.152	-5.518	-0.991	8.181	15.083	22.227	29.668	37.127
8196.086199	-18.923	-11.711	-7.017	1.463	7.688	14.760	22.147	32.024	40.171	48.506	55.415	66.332	74.641	82.743	90.689	98.212
8196.087196	30.822	41.050	48.494	59.157	67.235	75.675	83.969	94.206	102.341	110.214	116.270	125.786	132.354	138.313	143.724	148.344
8196.088191	91.931	102.008	108.971	118.627	125.359	132.036	138.172	145.833	151.070	155.702	158.212	163.846	166.287	167.875	168.703	168.558
8196.089200	142.625	149.831	153.633	159.776	162.735	165.368	167.221	170.383	170.952	170.773	168.364	169.000	166.408	162.962	158.790	153.716
8196.090188	167.406	170.056	169.165	170.497	168.571	166.276	163.195	161.453	157.182	152.263	145.241	141.446	134.610	127.146	119.207	110.641
8196.091193	157.440	154.858	148.840	145.201	138.478	131.601	124.185	118.405	110.383	102.041	91.920	85.470	76.320	66.942	57.505	47.861
8196.092182	117.444	111.432	102.255	95.830	86.624	77.631	68.471	61.393	52.425	43.546	33.246	27.193	18.772	10.547	2.697	-4.923
8196.093187	54.942	47.997	38.239	31.812	22.967	14.821	6.979	1.803	-4.869	-11.050	-18.297	-20.595	-24.987	-28.783	-31.828	-34.327
8196.095178	-34.348	-33.080	-34.187	-31.041	-29.956	-27.645	-24.629	-18.562	-13.888	-8.560	-4.292	4.629	11.307	18.259	25.540	32.872
8196.096173	-20.670	-13.697	-9.224	-0.909	5.127	12.043	19.296	29.068	37.128	45.400	52.266	63.172	71.487	79.618	87.613	95.209
8196.097172	32.024	42.281	49.746	60.419	68.499	76.933	85.212	95.423	103.525	111.357	117.364	126.823	133.328	139.216	144.550	149.087
8196.098169	92.540	102.600	109.543	119.173	125.878	132.522	138.622	146.245	151.440	156.029	158.492	164.077	166.468	168.004	168.780	168.582
